torch version: 2.0.1
torchvision version: 0.15.2
mlxtend version: 0.23.4
numpy version: 2.0.1
Device is: cpu

[INFO] Data splits already exist under data/himalayas_data. Skipping split.
Tabular train dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f87d8c77a00>
Tabular val dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f87d8328fd0>
Tabular test dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f87d8329090>

[INFO] Created SummaryWriter, saving to: runs/saint_runs/epochs_50_lr_1e-5_depth_2_dropout_25e-2/2025-06-11--01:24:46
Epoch: 1 | train_loss: 0.2530 | train_acc: 0.8987 | val_loss: 0.2340 | val_acc: 0.9015 | test_loss: 0.2188 | test_acc: 0.9111
Epoch: 2 | train_loss: 0.1943 | train_acc: 0.9229 | val_loss: 0.2175 | val_acc: 0.9141 | test_loss: 0.2150 | test_acc: 0.9149
Epoch: 3 | train_loss: 0.1889 | train_acc: 0.9238 | val_loss: 0.2274 | val_acc: 0.9015 | test_loss: 0.2070 | test_acc: 0.9185
Epoch: 4 | train_loss: 0.1846 | train_acc: 0.9251 | val_loss: 0.2326 | val_acc: 0.8998 | test_loss: 0.2033 | test_acc: 0.9204
Epoch: 5 | train_loss: 0.1825 | train_acc: 0.9261 | val_loss: 0.2160 | val_acc: 0.9104 | test_loss: 0.2062 | test_acc: 0.9175
Epoch: 6 | train_loss: 0.1793 | train_acc: 0.9284 | val_loss: 0.2158 | val_acc: 0.9127 | test_loss: 0.2035 | test_acc: 0.9196
Epoch: 7 | train_loss: 0.1779 | train_acc: 0.9288 | val_loss: 0.2147 | val_acc: 0.9106 | test_loss: 0.2024 | test_acc: 0.9211
Epoch: 8 | train_loss: 0.1770 | train_acc: 0.9289 | val_loss: 0.2219 | val_acc: 0.9081 | test_loss: 0.2017 | test_acc: 0.9226
Epoch: 9 | train_loss: 0.1757 | train_acc: 0.9295 | val_loss: 0.2328 | val_acc: 0.9042 | test_loss: 0.1996 | test_acc: 0.9230
Epoch: 10 | train_loss: 0.1750 | train_acc: 0.9309 | val_loss: 0.2267 | val_acc: 0.9064 | test_loss: 0.1981 | test_acc: 0.9238
Epoch: 11 | train_loss: 0.1736 | train_acc: 0.9307 | val_loss: 0.2164 | val_acc: 0.9102 | test_loss: 0.2014 | test_acc: 0.9207
Epoch: 12 | train_loss: 0.1730 | train_acc: 0.9306 | val_loss: 0.2401 | val_acc: 0.8995 | test_loss: 0.2038 | test_acc: 0.9206
Epoch: 13 | train_loss: 0.1725 | train_acc: 0.9312 | val_loss: 0.2426 | val_acc: 0.9036 | test_loss: 0.2019 | test_acc: 0.9200
Epoch: 14 | train_loss: 0.1712 | train_acc: 0.9320 | val_loss: 0.2372 | val_acc: 0.9060 | test_loss: 0.2021 | test_acc: 0.9226
Epoch: 15 | train_loss: 0.1702 | train_acc: 0.9309 | val_loss: 0.2253 | val_acc: 0.9092 | test_loss: 0.1978 | test_acc: 0.9224
Epoch: 16 | train_loss: 0.1694 | train_acc: 0.9325 | val_loss: 0.2247 | val_acc: 0.9119 | test_loss: 0.2025 | test_acc: 0.9209
Epoch: 17 | train_loss: 0.1677 | train_acc: 0.9326 | val_loss: 0.2211 | val_acc: 0.9121 | test_loss: 0.2023 | test_acc: 0.9207
Epoch: 18 | train_loss: 0.1669 | train_acc: 0.9332 | val_loss: 0.2348 | val_acc: 0.9023 | test_loss: 0.2032 | test_acc: 0.9207
Epoch: 19 | train_loss: 0.1666 | train_acc: 0.9331 | val_loss: 0.2316 | val_acc: 0.9057 | test_loss: 0.2031 | test_acc: 0.9196
Epoch: 20 | train_loss: 0.1655 | train_acc: 0.9336 | val_loss: 0.2281 | val_acc: 0.9094 | test_loss: 0.2006 | test_acc: 0.9217
