torch version: 2.0.1
torchvision version: 0.15.2
mlxtend version: 0.23.4
Device is: cpu

[INFO] Data splits already exist under data/era5_data. Skipping split.
Weather train dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f5a445f4190>
Weather val dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f5a445f4550>
Weather test dataloader: <torch.utils.data.dataloader.DataLoader object at 0x7f5a445f4760>

Passed Initialization (hidden_size % num_heads == 0)
[INFO] Created SummaryWriter, saving to: runs/stormer_runs/epochs_50_lr_1e-4_hidden_size_160_depth_12_heads_8_decay_1e-1/2025-06-19--02:58:25
Epoch: 1 | train_loss: 0.7640 | train_acc: 0.6796 | val_loss: 0.5555 | val_acc: 0.7261 | test_loss: 0.5515 | test_acc: 0.7222
Epoch: 2 | train_loss: 0.5909 | train_acc: 0.7275 | val_loss: 0.5261 | val_acc: 0.7408 | test_loss: 0.5221 | test_acc: 0.7381
Epoch: 3 | train_loss: 0.5694 | train_acc: 0.7397 | val_loss: 0.5142 | val_acc: 0.7426 | test_loss: 0.5042 | test_acc: 0.7413
Epoch: 4 | train_loss: 0.5502 | train_acc: 0.7487 | val_loss: 0.4991 | val_acc: 0.7502 | test_loss: 0.4964 | test_acc: 0.7516
Epoch: 5 | train_loss: 0.5397 | train_acc: 0.7538 | val_loss: 0.5010 | val_acc: 0.7631 | test_loss: 0.4999 | test_acc: 0.7523
Epoch: 6 | train_loss: 0.5337 | train_acc: 0.7555 | val_loss: 0.4907 | val_acc: 0.7574 | test_loss: 0.4842 | test_acc: 0.7541
Epoch: 7 | train_loss: 0.5238 | train_acc: 0.7603 | val_loss: 0.4816 | val_acc: 0.7661 | test_loss: 0.4846 | test_acc: 0.7599
Epoch: 8 | train_loss: 0.5186 | train_acc: 0.7626 | val_loss: 0.4992 | val_acc: 0.7548 | test_loss: 0.4907 | test_acc: 0.7445
Epoch: 9 | train_loss: 0.5124 | train_acc: 0.7618 | val_loss: 0.4905 | val_acc: 0.7615 | test_loss: 0.4850 | test_acc: 0.7594
Epoch: 10 | train_loss: 0.5097 | train_acc: 0.7623 | val_loss: 0.4920 | val_acc: 0.7567 | test_loss: 0.4944 | test_acc: 0.7525
Epoch: 11 | train_loss: 0.5052 | train_acc: 0.7648 | val_loss: 0.4877 | val_acc: 0.7599 | test_loss: 0.4867 | test_acc: 0.7507
Epoch: 12 | train_loss: 0.5015 | train_acc: 0.7650 | val_loss: 0.4775 | val_acc: 0.7659 | test_loss: 0.4763 | test_acc: 0.7665
Epoch: 13 | train_loss: 0.4998 | train_acc: 0.7671 | val_loss: 0.4753 | val_acc: 0.7686 | test_loss: 0.4691 | test_acc: 0.7619
